"CONTINENT","REGION","WHO_REGION","ADMIN0","ADMIN0ID","ADMIN0_FIP","ADMIN0ISO2","ADMIN0ISO3","ADMIN1","ADMIN1ID","ADMIN2","ADMIN2ID","Alt_ADMIN2","ADMIN3","ADMIN3ID","IUs_ADM","IUs_NAME","IU_ID","IU_CODE","Year","Endemicity","TargetPop","PopReq","PopTrg","PopTreat","Cov","PC","EffPC","PC_n","EffPC_n","EpiCov","EpiPC","EpiEffPC","EpiPC_n","EpiEffPC_n","MDA_scheme","JRF_submitted","Endemicity_ID"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Ancuabe","33100",null,null,"0","ADM2","Ancuabe","33100","MOZ0344333100","2019","High prevalence (50% and above)","SAC","34772","0","0","0.0","0","0","3","3","0.0","0","0","3","3","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Ancuabe","33100",null,null,"0","ADM2","Ancuabe","33100","MOZ0344333100","2020","High prevalence (50% and above)","SAC","48635","48635","33304","68.480000000000004","1","0","4","3","68.480000000000004","1","0","4","3","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Ancuabe","33100",null,null,"0","ADM2","Ancuabe","33100","MOZ0344333100","2021","High prevalence (50% and above)","SAC","50718","0","0","0.0","0","0","4","3","0.0","0","0","4","3","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Ancuabe","33100",null,null,"0","ADM2","Ancuabe","33100","MOZ0344333100","2022","High prevalence (50% and above)","SAC","50729","50729","31802","62.689999999999998","1","0","5","3","62.689999999999998","1","0","5","3","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Ancuabe","33100",null,null,"0","ADM2","Ancuabe","33100","MOZ0344333100","2013","Not reported","Total","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Ancuabe","33100",null,null,"0","ADM2","Ancuabe","33100","MOZ0344333100","2014","High prevalence (50% and above)","Total","94962","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Ancuabe","33100",null,null,"0","ADM2","Ancuabe","33100","MOZ0344333100","2015","Not reported","Total","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Ancuabe","33100",null,null,"0","ADM2","Ancuabe","33100","MOZ0344333100","2016","High prevalence (50% and above)","Total","99490","35262","32161","91.209999999999994","1","1","1","1","32.329999999999998","1","0","1","0","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Ancuabe","33100",null,null,"0","ADM2","Ancuabe","33100","MOZ0344333100","2017","High prevalence (50% and above)","Total","102128","111234","67104","60.329999999999998","1","0","2","1","65.709999999999994","1","0","2","0","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Ancuabe","33100",null,null,"0","ADM2","Ancuabe","33100","MOZ0344333100","2018","High prevalence (50% and above)","Total","105742","34629","43493","125.59999999999999","1","1","3","2","41.130000000000003","1","0","3","0","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Ancuabe","33100",null,null,"0","ADM2","Ancuabe","33100","MOZ0344333100","2019","High prevalence (50% and above)","Total","106179","0","0","0.0","0","0","3","2","0.0","0","0","3","0","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Ancuabe","33100",null,null,"0","ADM2","Ancuabe","33100","MOZ0344333100","2020","High prevalence (50% and above)","Total","147352","48635","33304","68.480000000000004","1","0","4","2","22.600000000000001","1","0","4","0","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Ancuabe","33100",null,null,"0","ADM2","Ancuabe","33100","MOZ0344333100","2021","High prevalence (50% and above)","Total","154871","0","0","0.0","0","0","4","2","0.0","0","0","4","0","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Ancuabe","33100",null,null,"0","ADM2","Ancuabe","33100","MOZ0344333100","2022","High prevalence (50% and above)","Total","155420","50729","31802","62.689999999999998","1","0","5","2","20.460000000000001","1","0","5","0","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2013","Not reported","Adults","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2014","High prevalence (50% and above)","Adults","72079","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2015","Not reported","Adults","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2016","High prevalence (50% and above)","Adults","75861","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2017","High prevalence (50% and above)","Adults","80115","90894","55582","61.149999999999999","1","0","1","0","69.379999999999995","1","0","1","0","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2018","High prevalence (50% and above)","Adults","84376","0","0","0.0","0","0","1","0","0.0","0","0","1","0","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2019","High prevalence (50% and above)","Adults","84917","0","0","0.0","0","0","1","0","0.0","0","0","1","0","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2020","High prevalence (50% and above)","Adults","108869","0","0","0.0","0","0","1","0","0.0","0","0","1","0","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2021","High prevalence (50% and above)","Adults","114863","77214","65951","85.409999999999997","1","1","2","1","57.420000000000002","1","0","2","0","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2022","High prevalence (50% and above)","Adults","115457","0","0","0.0","0","0","2","1","0.0","0","0","2","0","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2013","Not reported","SAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2014","High prevalence (50% and above)","SAC","39573","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2015","Not reported","SAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2016","High prevalence (50% and above)","SAC","41649","41649","40226","96.579999999999998","1","1","1","1","96.579999999999998","1","1","1","1","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2017","High prevalence (50% and above)","SAC","40786","40786","65840","161.43000000000001","1","1","2","2","161.43000000000001","1","1","2","2","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2018","High prevalence (50% and above)","SAC","41087","41087","54032","131.50999999999999","1","1","3","3","131.50999999999999","1","1","3","3","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2019","High prevalence (50% and above)","SAC","41351","0","0","0.0","0","0","3","3","0.0","0","0","3","3","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2020","High prevalence (50% and above)","SAC","53637","53637","53146","99.079999999999998","1","1","4","4","99.079999999999998","1","1","4","4","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2021","High prevalence (50% and above)","SAC","55933","55933","80538","143.99000000000001","1","1","5","5","143.99000000000001","1","1","5","5","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2022","High prevalence (50% and above)","SAC","55945","55945","64439","115.18000000000001","1","1","6","6","115.18000000000001","1","1","6","6","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2013","Not reported","Total","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2014","High prevalence (50% and above)","Total","111652","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2015","Not reported","Total","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2016","High prevalence (50% and above)","Total","117510","41649","40226","96.579999999999998","1","1","1","1","34.229999999999997","1","0","1","0","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2017","High prevalence (50% and above)","Total","120901","131680","121422","92.209999999999994","1","1","2","2","100.43000000000001","1","1","2","1","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2018","High prevalence (50% and above)","Total","125463","41087","54032","131.50999999999999","1","1","3","3","43.07","1","0","3","1","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2019","High prevalence (50% and above)","Total","126268","0","0","0.0","0","0","3","3","0.0","0","0","3","1","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2020","High prevalence (50% and above)","Total","162506","53637","53146","99.079999999999998","1","1","4","4","32.700000000000003","1","0","4","1","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2021","High prevalence (50% and above)","Total","170796","133147","146489","110.02","1","1","5","5","85.769999999999996","1","1","5","2","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Balama","33101",null,null,"0","ADM2","Balama","33101","MOZ0344333101","2022","High prevalence (50% and above)","Total","171402","55945","64439","115.18000000000001","1","1","6","6","37.600000000000001","1","0","6","2","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Chiure","33102",null,null,"0","ADM2","Chiure","33102","MOZ0344333102","2013","Not reported","Adults","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Chiure","33102",null,null,"0","ADM2","Chiure","33102","MOZ0344333102","2014","High prevalence (50% and above)","Adults","125009","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Chiure","33102",null,null,"0","ADM2","Chiure","33102","MOZ0344333102","2015","Not reported","Adults","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Chiure","33102",null,null,"0","ADM2","Chiure","33102","MOZ0344333102","2016","High prevalence (50% and above)","Adults","132137","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Chiure","33102",null,null,"0","ADM2","Chiure","33102","MOZ0344333102","2017","High prevalence (50% and above)","Adults","140036","158877","113216","71.260000000000005","1","0","1","0","80.849999999999994","1","1","1","1","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Chiure","33102",null,null,"0","ADM2","Chiure","33102","MOZ0344333102","2018","High prevalence (50% and above)","Adults","148136","0","0","0.0","0","0","1","0","0.0","0","0","1","1","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Chiure","33102",null,null,"0","ADM2","Chiure","33102","MOZ0344333102","2019","High prevalence (50% and above)","Adults","149879","0","0","0.0","0","0","1","0","0.0","0","0","1","1","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Chiure","33102",null,null,"0","ADM2","Chiure","33102","MOZ0344333102","2020","High prevalence (50% and above)","Adults","186288","0","0","0.0","0","0","1","0","0.0","0","0","1","1","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Chiure","33102",null,null,"0","ADM2","Chiure","33102","MOZ0344333102","2021","High prevalence (50% and above)","Adults","196867","0","0","0.0","0","0","1","0","0.0","0","0","1","1","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Chiure","33102",null,null,"0","ADM2","Chiure","33102","MOZ0344333102","2022","High prevalence (50% and above)","Adults","198207","0","0","0.0","0","0","1","0","0.0","0","0","1","1","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Chiure","33102",null,null,"0","ADM2","Chiure","33102","MOZ0344333102","2013","Not reported","SAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Chiure","33102",null,null,"0","ADM2","Chiure","33102","MOZ0344333102","2014","High prevalence (50% and above)","SAC","68632","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Chiure","33102",null,null,"0","ADM2","Chiure","33102","MOZ0344333102","2015","Not reported","SAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Chiure","33102",null,null,"0","ADM2","Chiure","33102","MOZ0344333102","2016","High prevalence (50% and above)","SAC","72546","72546","67015","92.379999999999995","1","1","1","1","92.379999999999995","1","1","1","1","PZQ","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Chiure","33102",null,null,"0","ADM2","Chiure","33102","MOZ0344333102","2017","High prevalence (50% and above)","SAC","71291","44812","124236","277.24000000000001","1","1","2","2","174.27000000000001","1","1","2","2","PZQ","1","6"
